uid,region_city_group,region_city_group_no,region_city,age_group,age,visit_days,total_duration_min,avg_duration_min,total_payment_may,retained_june,retained_july,retained_august,retained_90
679914,Seoul,1,Seoul,Twenties,22,1,54,54,2500,0,0,0,0
679915,Seoul,1,Seoul,Twenties,27,4,706,177,30500,0,1,1,1
679916,Seoul,1,Seoul,Forties+,51,3,761,254,33000,0,0,0,0
679919,Seoul,1,Seoul,Twenties,26,4,393,98,48000,0,0,0,0
679921,Gyeonggi-do,2,Pyeongtaek,Twenties,27,2,260,130,2000,1,0,1,1
679922,Gyeongsangbuk-do,7,Andong,Teens,16,4,1942,486,84000,0,0,0,0
679924,Gyeongsangbuk-do,7,Gyeongsan,Twenties,23,13,3417,263,205000,0,1,0,1
679929,Gwangju,13,Gwangju,Teens,15,3,223,74,60000,1,0,0,1
679930,Jeollabuk-do,5,Iksan,Thirties,35,4,368,92,16000,0,0,0,0
679931,Ulsan,15,Ulsan,Forties+,43,1,82,82,3500,0,1,0,1
679933,Daejeon,14,Daejeon,Teens,14,5,585,117,25500,0,0,0,0
679934,Gyeonggi-do,2,Pyeongtaek,Teens,15,2,239,120,10500,0,1,1,1
679936,Gyeonggi-do,2,Seongnam,Teens,15,2,270,135,4500,0,0,1,1
679937,Seoul,1,Seoul,Teens,19,2,1141,571,49500,0,0,0,0
679939,Seoul,1,Seoul,Twenties,25,2,652,326,20000,0,0,0,0
679942,Seoul,1,Seoul,Twenties,23,2,68,34,12500,1,0,0,1
679949,Gyeongsangnam-do,8,통영,Teens,12,1,106,106,4500,0,0,0,0
679950,Seoul,1,Seoul,Teens,18,9,2978,331,150000,0,0,0,0
679953,Seoul,1,Seoul,Thirties,30,1,495,495,10500,0,0,0,0
679954,Gyeonggi-do,2,Yongin,Teens,14,1,178,178,7500,0,0,0,0
679956,Gyeongsangnam-do,8,Gimhae,Teens,14,1,1168,1168,120000,0,0,0,0
679957,Jeollabuk-do,5,Jeonju,Thirties,32,1,459,459,57500,0,0,0,0
679965,Gangwon-do,9,Wonju,Forties+,44,1,1222,1222,14500,0,0,0,0
679968,Gyeonggi-do,2,이천,Twenties,26,1,55,55,2500,0,0,0,0
679972,Seoul,1,Seoul,Twenties,23,1,939,939,14000,0,0,0,0
679977,Seoul,1,Seoul,Teens,12,2,1173,587,50500,0,0,0,0
679980,Chungcheongbuk-do,4,Cheongju,Teens,14,2,139,70,68000,1,0,0,1
679983,Ulsan,15,Ulsan,Teens,15,2,48,24,2000,0,0,0,0
679985,Daejeon,14,Daejeon,Twenties,20,1,360,360,6000,0,0,0,0
679986,Gyeonggi-do,2,Yongin,Twenties,24,18,8260,459,356500,0,0,0,0
679987,Gangwon-do,9,Gangwon,Twenties,28,2,783,392,44000,0,0,0,0
679990,Chungcheongbuk-do,4,Cheongju,Forties+,41,1,671,671,29000,0,1,0,1
679991,Seoul,1,Seoul,Forties+,41,6,967,161,80000,0,0,1,1
679995,Seoul,1,Seoul,Teens,10,1,178,178,7500,0,0,0,0
679998,Chungcheongnam-do,3,Asan,Teens,18,5,838,168,128000,0,0,0,0
680000,Gyeonggi-do,2,Hanam,Teens,15,1,237,237,10000,0,0,0,0
680001,Gyeonggi-do,2,Pyeongtaek,Twenties,23,1,5,5,0,0,0,0,0
680002,Seoul,1,Seoul,Forties+,55,1,240,240,8500,0,0,0,0
680003,Gyeonggi-do,2,Pyeongtaek,Thirties,39,1,120,120,0,1,1,0,1
680004,Gyeonggi-do,2,Pyeongtaek,Forties+,47,1,119,119,0,0,0,1,1
680005,Gyeonggi-do,2,Siheung,Forties+,60,5,1066,213,46000,0,1,0,1
680006,Gyeonggi-do,2,Pyeongtaek,Thirties,35,1,105,105,0,0,0,0,0
680007,Seoul,1,Seoul,Twenties,29,18,8230,457,210000,1,0,0,1
680008,Gyeonggi-do,2,Seongnam,Twenties,28,15,4092,273,176500,0,1,1,1
680010,Seoul,1,Seoul,Teens,15,2,266,133,11500,0,0,0,0
680013,Daejeon,14,Daejeon,Twenties,27,1,359,359,8000,0,0,0,0
680016,Gyeonggi-do,2,Seongnam,Teens,17,3,413,138,10000,1,0,0,1
680017,Seoul,1,Seoul,Twenties,22,1,278,278,12000,0,0,0,0
680021,Ulsan,15,Ulsan,Teens,16,6,3754,626,162000,0,0,0,0
680023,Ulsan,15,Ulsan,Twenties,28,5,3480,696,150000,0,0,0,0
680024,Ulsan,15,Ulsan,Teens,18,7,1018,145,44000,0,0,0,0
680025,Gangwon-do,9,Wonju,Forties+,52,1,330,330,9000,0,0,0,0
680027,Gyeonggi-do,2,Uijeongbu,Twenties,26,6,3728,621,161000,0,0,1,1
680029,Seoul,1,Seoul,Teens,17,2,198,99,8500,0,0,0,0
680032,Seoul,1,Seoul,Twenties,26,1,524,524,22500,0,0,0,0
680033,Gangwon-do,9,Wonju,Twenties,25,1,360,360,97000,0,0,0,0
680035,Gyeonggi-do,2,Suwon,Teens,19,1,182,182,8000,0,0,0,0
680037,Seoul,1,Seoul,Teens,16,1,471,471,20500,0,0,0,0
680038,Seoul,1,Seoul,Teens,13,1,237,237,10000,0,0,0,0
680039,Daejeon,14,Daejeon,Teens,14,1,113,113,5000,0,0,0,0
680040,Ulsan,15,Ulsan,Teens,13,1,44,44,3000,1,0,0,1
680042,Gangwon-do,9,Donghae,Thirties,30,1,59,59,5500,0,0,0,0
680043,Seoul,1,Seoul,Teens,12,1,141,141,6000,0,0,0,0
680044,Gyeonggi-do,2,오산,Thirties,39,1,148,148,5000,0,0,0,0
680046,Sejong,16,Sejong,Twenties,25,4,884,221,38000,0,0,1,1
680047,Daejeon,14,Daejeon,Teens,16,8,1900,238,45000,1,1,1,1
680048,Jeollabuk-do,5,Jeonju,Teens,17,3,221,74,19000,1,0,1,1
680049,Gyeonggi-do,2,Siheung,Teens,13,2,198,99,12000,0,0,0,0
680050,Seoul,1,Seoul,Forties+,42,1,52,52,2000,0,0,0,0
680051,Seoul,1,Seoul,Teens,16,2,510,255,7500,1,1,0,1
680052,Seoul,1,Seoul,Teens,16,2,341,171,6000,0,0,0,0
680053,Seoul,1,Seoul,Twenties,21,1,356,356,15500,0,0,0,0
680054,Seoul,1,Seoul,Forties+,43,1,303,303,13000,0,0,0,0
680057,Chungcheongbuk-do,4,Cheongju,Teens,18,1,23,23,5000,0,0,0,0
680062,Gyeongsangnam-do,8,사천,Twenties,20,1,54,54,2500,0,0,0,0
680063,Gangwon-do,9,Sokcho,Teens,17,1,307,307,165000,1,1,1,1
680064,Seoul,1,Seoul,Teens,11,8,1602,200,69000,0,1,1,1
680066,Gyeonggi-do,2,Yongin,Teens,14,9,2301,256,99500,0,0,0,0
680067,Incheon,12,Incheon,Teens,12,2,491,246,21000,0,0,0,0
680068,Incheon,12,Incheon,Forties+,60,4,763,191,33000,0,0,0,0
680072,Gyeonggi-do,2,Uijeongbu,Teens,16,5,684,137,205000,1,0,0,1
680073,Seoul,1,Seoul,Teens,13,1,221,221,9500,0,0,0,0
680077,Gyeonggi-do,2,Bucheon,Twenties,27,1,51,51,4000,0,0,1,1
680080,Seoul,1,Seoul,Teens,17,2,210,105,26000,1,0,0,1
680082,Jeollabuk-do,5,Jeonju,Teens,11,1,226,226,10000,0,0,0,0
680083,Seoul,1,Seoul,Forties+,51,2,202,101,8500,0,0,0,0
680089,Gyeonggi-do,2,Pyeongtaek,Twenties,23,1,13,13,3000,0,0,0,0
680091,Seoul,1,Seoul,Thirties,33,4,516,129,78000,0,0,1,1
680092,Gyeonggi-do,2,Seongnam,Thirties,38,1,59,59,2500,0,0,0,0
680093,Gyeonggi-do,2,Goyang,Twenties,21,1,81,81,3500,0,0,0,0
680095,Daejeon,14,Daejeon,Teens,16,1,157,157,7000,0,0,0,0
680097,Ulsan,15,Ulsan,Teens,13,2,1361,681,58500,0,0,0,0
680098,Incheon,12,Incheon,Teens,17,4,1908,477,82500,0,0,0,0
680100,Gyeonggi-do,2,구리,Teens,14,12,7392,616,319000,0,0,0,0
680105,Gyeonggi-do,2,Uijeongbu,Teens,15,1,87,87,4000,0,0,0,0
680112,Seoul,1,Seoul,Forties+,45,16,2619,164,113000,0,0,0,0
680113,Seoul,1,Seoul,Teens,12,1,166,166,7000,0,0,0,0
680115,Gyeonggi-do,2,Ansan,Teens,17,2,386,193,22000,1,0,0,1
680117,Seoul,1,Seoul,Forties+,56,2,355,178,15500,0,0,0,0
680118,Seoul,1,Seoul,Twenties,26,2,127,64,5500,0,0,0,0
680121,Gangwon-do,9,Donghae,Thirties,32,1,85,85,3500,0,0,0,0
680122,Seoul,1,Seoul,Teens,15,1,119,119,5000,0,0,0,0
680127,Seoul,1,Seoul,Twenties,29,1,118,118,4000,0,0,0,0
680128,Gyeongsangnam-do,8,사천,Twenties,24,4,1986,497,60000,1,0,0,1
680132,Seoul,1,Seoul,Twenties,24,1,366,366,7000,1,0,0,1
680134,Seoul,1,Seoul,Teens,16,3,243,81,39000,0,1,1,1
680139,Gyeongsangbuk-do,7,Gumi,Twenties,25,1,2,2,5000,0,0,0,0
680144,Gyeonggi-do,2,Goyang,Twenties,23,12,2749,229,118500,0,1,1,1
680149,Sejong,16,Sejong,Teens,19,1,217,217,36000,0,0,0,0
680153,Seoul,1,Seoul,Teens,13,1,171,171,7500,0,0,0,0
680156,Sejong,16,Sejong,Twenties,23,1,309,309,42000,0,0,0,0
680157,Seoul,1,Seoul,Teens,12,1,347,347,15000,0,0,0,0
680159,Gyeonggi-do,2,Yongin,Teens,14,2,2147,1074,92500,0,0,0,0
680162,Seoul,1,Seoul,Twenties,21,4,919,230,20000,1,0,0,1
680163,Gyeongsangnam-do,8,Gimhae,Teens,17,1,345,345,6000,0,0,0,0
680165,Seoul,1,Seoul,Teens,10,1,3,3,0,0,0,0,0
680167,Seoul,1,Seoul,Teens,18,2,920,460,18600,0,0,0,0
680169,Jeollabuk-do,5,Jeonju,Teens,18,4,1757,439,76000,0,0,1,1
680171,Gyeonggi-do,2,오산,Forties+,45,1,114,114,5000,0,0,0,0
680173,Chungcheongbuk-do,4,Cheongju,Teens,16,1,203,203,7000,0,0,0,0
680180,Incheon,12,Incheon,Twenties,24,3,491,164,21000,0,0,0,0
680181,Daegu,11,Daegu,Twenties,26,1,63,63,2500,0,1,0,1
680182,Busan,10,Busan,Twenties,27,1,236,236,5000,0,0,0,0
680184,Seoul,1,Seoul,Teens,11,1,831,831,36000,0,0,0,0
680187,Seoul,1,Seoul,Thirties,30,2,582,291,35000,0,0,0,0
680190,Seoul,1,Seoul,Teens,11,1,18,18,29000,0,0,0,0
680191,Seoul,1,Seoul,Twenties,24,1,711,711,30500,0,0,0,0
680192,Seoul,1,Seoul,Forties+,40,1,230,230,6000,0,0,0,0
680195,Seoul,1,Seoul,Forties+,40,1,104,104,7000,0,0,0,0
680201,Gyeonggi-do,2,구리,Teens,16,1,457,457,19500,0,0,0,0
680202,Daegu,11,Daegu,Teens,17,12,2512,209,72000,0,0,0,0
680203,Gyeongsangbuk-do,7,Andong,Twenties,27,1,231,231,10000,1,1,0,1
680204,Gyeonggi-do,2,구리,Teens,12,9,1373,153,59500,0,0,0,0
680206,Seoul,1,Seoul,Twenties,27,1,386,386,16500,0,0,0,0
680208,Jeollabuk-do,5,Jeonju,Forties+,54,1,85,85,3500,0,0,0,0
680210,Gyeonggi-do,2,Gimpo,Twenties,23,1,118,118,5000,0,0,0,0
680212,Gangwon-do,9,Taebaek,Teens,17,9,1301,145,56000,0,0,0,0
680213,Gyeongsangbuk-do,7,Gyeongsan,Forties+,56,1,155,155,10000,0,0,0,0
680216,Incheon,12,Incheon,Teens,12,1,115,115,5000,0,0,0,0
680217,Gangwon-do,9,Wonju,Forties+,51,1,118,118,13000,0,0,0,0
680218,Gyeonggi-do,2,Goyang,Thirties,33,2,230,115,120000,0,0,0,0
680219,Jeollabuk-do,5,Gunsan,Twenties,29,1,238,238,6000,0,0,0,0
680221,Jeollabuk-do,5,Gunsan,Twenties,25,1,32,32,1500,0,0,0,0
680222,Busan,10,Busan,Teens,14,1,88,88,4000,0,0,0,0
680226,Gyeonggi-do,2,Goyang,Teens,17,2,674,337,16500,0,0,0,0
680227,Gyeonggi-do,2,Uijeongbu,Teens,15,1,240,240,10500,0,0,0,0
680228,Gyeonggi-do,2,Anyang,Teens,10,1,21,21,1000,0,0,0,0
680229,Seoul,1,Seoul,Twenties,21,1,540,540,23500,0,0,0,0
680231,Seoul,1,Seoul,Twenties,26,1,96,96,3000,0,0,0,0
680234,Gyeonggi-do,2,Goyang,Twenties,24,1,194,194,8500,0,0,0,0
680236,Gyeonggi-do,2,Goyang,Twenties,25,1,93,93,4000,0,0,0,0
680239,Ulsan,15,Ulsan,Thirties,30,1,153,153,4000,0,0,0,0
680240,Incheon,12,Incheon,Twenties,27,1,347,347,15000,0,0,0,0
680241,Ulsan,15,Ulsan,Twenties,26,1,59,59,2500,0,0,0,0
680242,Gyeongsangbuk-do,7,Andong,Twenties,23,1,150,150,6500,0,0,0,0
680244,Gyeonggi-do,2,파주,Teens,11,3,419,140,18000,0,0,0,0
680245,Seoul,1,Seoul,Teens,13,1,240,240,10500,0,1,1,1
680246,Daegu,11,Daegu,Teens,15,1,145,145,6750,0,0,0,0
680247,Seoul,1,Seoul,Teens,15,1,5,5,0,0,0,0,0
680248,Gyeonggi-do,2,Bucheon,Forties+,42,2,343,172,22000,0,0,0,0
680249,Seoul,1,Seoul,Twenties,20,1,240,240,7000,0,0,0,0
680250,Sejong,16,Sejong,Teens,15,1,52,52,4000,1,0,1,1
680251,Daejeon,14,Daejeon,Teens,17,1,239,239,6000,0,0,0,0
680253,Gyeongsangnam-do,8,Gimhae,Thirties,38,1,359,359,6000,0,0,0,0
680257,Daejeon,14,Daejeon,Teens,14,3,366,122,70000,0,0,0,0
680259,Daejeon,14,Daejeon,Teens,13,3,367,122,70000,0,0,0,0
680260,Seoul,1,Seoul,Teens,18,1,377,377,16500,0,0,0,0
680261,Seoul,1,Seoul,Twenties,28,1,178,178,7500,0,0,0,0
680263,Seoul,1,Seoul,Teens,11,1,298,298,13000,0,0,0,0
680264,Seoul,1,Seoul,Thirties,31,6,2395,399,103500,0,1,1,1
680266,Chungcheongnam-do,3,Asan,Twenties,24,1,345,345,15000,0,0,0,0
680267,Gyeonggi-do,2,Goyang,Teens,15,4,1170,293,50500,0,0,0,0
680268,Seoul,1,Seoul,Forties+,54,1,190,190,8000,0,0,0,0
680269,Seoul,1,Seoul,Forties+,59,1,191,191,8000,0,0,0,0
680270,Seoul,1,Seoul,Twenties,20,1,112,112,5000,0,0,0,0
680271,Chungcheongnam-do,3,Asan,Teens,18,1,179,179,4000,0,0,0,0
680273,Seoul,1,Seoul,Teens,16,3,435,145,15000,1,1,1,1
680274,Seoul,1,Seoul,Teens,17,1,320,320,9000,0,0,0,0
680275,Gyeonggi-do,2,Goyang,Teens,19,3,417,139,18000,0,1,0,1
680276,Seoul,1,Seoul,Teens,13,1,82,82,3500,0,0,0,0
680277,Gyeonggi-do,2,Uijeongbu,Thirties,35,2,472,236,10000,0,0,0,0
680278,Gyeonggi-do,2,Uijeongbu,Thirties,34,1,232,232,10000,0,0,0,0
680279,Seoul,1,Seoul,Twenties,26,2,538,269,23000,0,0,0,0
680280,Jeollabuk-do,5,Jeonju,Teens,16,1,326,326,14000,0,0,1,1
680281,Gwangju,13,Gwangju,Twenties,24,1,169,169,5500,0,0,0,0
680282,Gyeonggi-do,2,Bucheon,Twenties,20,1,239,239,10500,0,0,0,0
680283,Gyeongsangbuk-do,7,Andong,Teens,12,2,303,152,13000,0,0,0,0
680285,Incheon,12,Incheon,Forties+,50,16,4358,272,188000,0,0,0,0
680286,Seoul,1,Seoul,Teens,15,2,449,225,32500,1,1,1,1
680287,Seoul,1,Seoul,Twenties,27,1,112,112,5000,0,0,0,0
680289,Jeollabuk-do,5,Jeonju,Teens,17,1,30,30,4000,1,0,0,1
680290,Seoul,1,Seoul,Teens,17,1,239,239,10500,0,0,0,0
680291,Seoul,1,Seoul,Twenties,29,9,2460,273,90000,0,0,0,0
680295,Jeollabuk-do,5,Jeonju,Teens,17,1,103,103,4000,0,0,0,0
680298,Daejeon,14,Daejeon,Teens,14,1,119,119,3000,1,1,0,1
680299,Gyeongsangbuk-do,7,Gyeongsan,Thirties,30,1,150,150,6500,0,0,0,0
680300,Seoul,1,Seoul,Twenties,26,1,358,358,15500,0,1,0,1
680303,Daejeon,14,Daejeon,Twenties,20,1,239,239,10500,0,0,0,0
680304,Daejeon,14,Daejeon,Thirties,32,1,240,240,10500,0,0,0,0
680308,Jeollabuk-do,5,Gunsan,Twenties,23,1,94,94,6000,0,0,0,0
680310,Gyeonggi-do,2,Suwon,Forties+,59,1,244,244,10500,0,0,0,0
680312,Gyeongsangbuk-do,7,Andong,Twenties,29,1,32,32,1500,0,0,0,0
680315,Gyeonggi-do,2,Yongin,Teens,14,1,177,177,3000,0,0,0,0
680316,Seoul,1,Seoul,Teens,11,1,119,119,5000,0,0,0,0
680317,Gyeonggi-do,2,Yongin,Teens,14,2,263,132,6000,1,1,0,1
680319,Gyeonggi-do,2,Yongin,Forties+,46,7,633,90,27000,1,1,1,1
680320,Seoul,1,Seoul,Twenties,26,1,85,85,3500,0,0,0,0
680321,Gyeonggi-do,2,화성,Teens,19,1,169,169,7500,0,0,0,0
680322,Seoul,1,Seoul,Twenties,23,1,118,118,5000,0,0,0,0
680323,Chungcheongnam-do,3,Cheonan,Teens,15,3,788,263,23000,1,0,1,1
680324,Ulsan,15,Ulsan,Twenties,22,1,285,285,22000,1,0,1,1
680326,Gyeonggi-do,2,Pocheon,Teens,10,1,124,124,5500,0,0,0,0
680327,Chungcheongnam-do,3,Cheonan,Teens,15,6,1066,178,32000,1,1,1,1
680328,Gyeonggi-do,2,화성,Twenties,20,1,178,178,7500,0,0,0,0
680333,Seoul,1,Seoul,Teens,17,1,94,94,4000,0,0,0,0
680334,Gyeongsangnam-do,8,사천,Twenties,23,1,227,227,10000,0,0,0,0
680335,Seoul,1,Seoul,Teens,18,4,1558,390,36000,1,0,0,1
680336,Gyeonggi-do,2,Ansan,Twenties,27,1,52,52,2000,0,0,0,0
680341,Gyeongsangbuk-do,7,Gyeongsan,Forties+,42,3,1137,379,49000,0,1,1,1
680346,Gyeonggi-do,2,Goyang,Twenties,23,1,239,239,10500,0,0,0,0
680347,Jeju,17,Jeju,Twenties,28,1,341,341,14500,0,0,0,0
680348,Seoul,1,Seoul,Thirties,32,1,110,110,5000,0,0,0,0
680349,Seoul,1,Seoul,Thirties,37,1,117,117,5000,0,0,0,0
680350,Gyeongsangbuk-do,7,Gyeongsan,Thirties,33,2,1111,556,16000,0,1,0,1
680351,Gyeongsangnam-do,8,Changwon,Teens,16,1,37,37,3000,0,0,0,0
680352,Gyeonggi-do,2,Bucheon,Thirties,34,3,302,101,13000,0,0,0,0
680354,Seoul,1,Seoul,Thirties,32,1,21,21,1000,0,0,0,0
680355,Gyeonggi-do,2,Uijeongbu,Forties+,45,1,110,110,4500,0,0,0,0
680357,Seoul,1,Seoul,Twenties,24,1,119,119,5000,0,0,0,0
680360,Seoul,1,Seoul,Teens,12,1,230,230,10000,0,0,0,0
680361,Daejeon,14,Daejeon,Thirties,35,3,715,238,21000,1,1,0,1
680363,Daejeon,14,Daejeon,Teens,15,1,119,119,4000,1,1,1,1
680369,Seoul,1,Seoul,Teens,17,1,135,135,5000,0,0,0,0
680370,Gwangju,13,Gwangju,Twenties,24,4,398,100,29500,1,0,1,1
680371,Seoul,1,Seoul,Twenties,24,2,453,227,14000,0,0,0,0
680372,Seoul,1,Seoul,Twenties,25,1,102,102,65000,0,0,0,0
680373,Seoul,1,Seoul,Teens,16,4,866,217,38000,0,0,0,0
680374,Seoul,1,Seoul,Twenties,23,2,266,133,18000,1,0,0,1
680376,Gyeongsangnam-do,8,Changwon,Teens,14,8,3170,396,137000,0,0,0,0
680377,Seoul,1,Seoul,Twenties,24,2,613,307,18000,1,0,0,1
680378,Seoul,1,Seoul,Thirties,35,1,164,164,7000,0,0,0,0
680384,Gyeonggi-do,2,Pyeongtaek,Twenties,26,1,176,176,7500,0,0,0,0
680386,Seoul,1,Seoul,Teens,18,1,150,150,6500,0,0,0,0
680387,Gyeongsangbuk-do,7,울진,Twenties,23,8,3481,435,150500,0,1,0,1
680388,Chungcheongnam-do,3,Cheonan,Twenties,24,2,171,86,70000,0,1,0,1
680389,Gangwon-do,9,Sokcho,Twenties,24,1,329,329,9500,0,0,0,0
680393,Seoul,1,Seoul,Twenties,27,1,189,189,8000,0,0,0,0
680394,Ulsan,15,Ulsan,Teens,15,1,102,102,3000,0,0,0,0
680395,Gyeonggi-do,2,Siheung,Teens,18,1,173,173,7500,0,0,0,0
680396,Seoul,1,Seoul,Teens,16,5,863,173,37500,1,1,0,1
680397,Seoul,1,Seoul,Twenties,22,1,334,334,14500,0,0,0,0
680398,Chungcheongbuk-do,4,Cheongju,Teens,17,6,1239,207,70000,0,0,0,0
680399,Daejeon,14,Daejeon,Thirties,37,1,238,238,10500,0,0,0,0
680401,Seoul,1,Seoul,Teens,11,1,39,39,1500,0,0,0,0
680403,Gyeonggi-do,2,Yongin,Twenties,22,1,108,108,2000,1,1,1,1
680407,Gyeonggi-do,2,Hanam,Thirties,36,2,364,182,12000,1,0,0,1
680410,Gyeonggi-do,2,Hanam,Teens,19,1,85,85,6000,0,0,0,0
680414,Chungcheongnam-do,3,Asan,Thirties,30,2,632,316,36000,0,0,0,0
680415,Gyeonggi-do,2,Bucheon,Teens,14,2,128,64,5500,0,0,0,0
680420,Seoul,1,Seoul,Teens,18,1,359,359,15500,0,0,0,0
680423,Seoul,1,Seoul,Thirties,31,1,43,43,4000,0,0,0,0
680424,Chungcheongnam-do,3,Cheonan,Teens,19,1,93,93,5000,1,1,1,1
680426,Gwangju,13,Gwangju,Twenties,25,1,119,119,5000,0,0,0,0
680430,Seoul,1,Seoul,Twenties,23,4,1659,415,71500,0,0,0,0
680436,Gyeonggi-do,2,Yongin,Teens,15,5,504,101,42000,1,1,1,1
680440,Jeollabuk-do,5,Jeonju,Teens,16,7,716,102,73000,1,0,1,1
680443,Chungcheongbuk-do,4,Cheongju,Teens,15,5,692,138,30000,0,1,1,1
680447,Gyeonggi-do,2,Ansan,Twenties,24,1,92,92,6000,1,1,1,1
680448,Seoul,1,Seoul,Twenties,26,7,1120,160,48500,0,0,1,1
680449,Seoul,1,Seoul,Twenties,26,2,1813,907,81500,0,0,0,0
680451,Seoul,1,Seoul,Teens,16,6,1307,218,56500,1,0,0,1
680454,Seoul,1,Seoul,Twenties,24,9,2076,231,89500,0,0,0,0
680455,Seoul,1,Seoul,Thirties,34,1,288,288,12500,0,0,0,0
680461,Ulsan,15,Ulsan,Teens,11,4,2147,537,92500,0,0,0,0
680462,Chungcheongnam-do,3,Cheonan,Teens,15,1,108,108,3000,0,0,0,0
680463,Seoul,1,Seoul,Forties+,56,1,58,58,2500,0,0,0,0
680464,Seoul,1,Seoul,Twenties,26,1,119,119,5000,0,0,0,0
680466,Seoul,1,Seoul,Teens,17,1,399,399,8000,0,0,0,0
680467,Seoul,1,Seoul,Teens,17,1,320,320,8000,0,0,0,0
680469,Jeollabuk-do,5,Jeonju,Teens,14,1,20,20,1000,0,0,0,0
680470,Seoul,1,Seoul,Twenties,20,1,236,236,5000,0,0,0,0
680472,Incheon,12,Incheon,Forties+,47,2,1098,549,18000,0,0,0,0
680473,Seoul,1,Seoul,Twenties,24,1,937,937,794000,0,0,0,0
680476,Chungcheongnam-do,3,Cheonan,Teens,12,2,495,248,21500,0,0,0,0
680477,Gyeonggi-do,2,Pocheon,Twenties,21,1,786,786,14000,1,0,1,1
680479,Seoul,1,Seoul,Teens,18,3,1098,366,47500,0,0,0,0
680480,Gyeongsangbuk-do,7,Gumi,Teens,19,1,325,325,8000,1,1,0,1
680482,Daejeon,14,Daejeon,Teens,13,1,117,117,5000,0,0,0,0
680483,Gyeonggi-do,2,Yongin,Twenties,26,6,2694,449,116500,0,0,0,0
680484,Daejeon,14,Daejeon,Forties+,48,1,246,246,6000,1,1,0,1
680486,Seoul,1,Seoul,Twenties,24,1,829,829,14000,0,0,0,0
680487,Gyeonggi-do,2,Seongnam,Twenties,25,9,1610,179,69500,0,0,0,0
680488,Seoul,1,Seoul,Twenties,26,7,2223,318,96000,0,0,0,0
680490,Gyeonggi-do,2,Gunpo,Twenties,27,1,708,708,30500,0,0,0,0
680491,Chungcheongnam-do,3,Asan,Twenties,26,1,591,591,25500,0,0,0,0
680492,Gyeonggi-do,2,Goyang,Forties+,41,1,220,220,6000,0,0,0,0
680493,Seoul,1,Seoul,Twenties,27,1,238,238,10500,0,0,1,1
680494,Seoul,1,Seoul,Twenties,21,1,238,238,6000,0,0,0,0
680495,Incheon,12,Incheon,Twenties,27,1,160,160,7000,0,0,0,0
680496,Gwangju,13,Gwangju,Forties+,50,3,489,163,14500,1,0,0,1
680500,Seoul,1,Seoul,Twenties,24,2,297,149,13000,0,0,0,0
680501,Gyeonggi-do,2,Yongin,Teens,18,2,579,290,25000,0,0,0,0
680502,Seoul,1,Seoul,Teens,11,6,1159,193,50000,0,1,1,1
680506,Seoul,1,Seoul,Forties+,41,2,571,286,9000,0,0,0,0
680507,Seoul,1,Seoul,Teens,15,1,357,357,7000,0,0,0,0
680508,Seoul,1,Seoul,Thirties,34,1,298,298,13000,0,0,0,0
680511,Seoul,1,Seoul,Forties+,50,4,1241,310,40000,0,0,1,1
680512,Seoul,1,Seoul,Twenties,22,1,179,179,4500,0,0,0,0
680513,Seoul,1,Seoul,Teens,15,1,178,178,7500,0,0,0,0
680514,Seoul,1,Seoul,Teens,10,1,239,239,10500,0,0,1,1
680515,Gyeonggi-do,2,Pyeongtaek,Twenties,26,1,292,292,7000,0,0,0,0
680516,Seoul,1,Seoul,Twenties,29,2,793,397,34000,0,0,0,0
680517,Seoul,1,Seoul,Teens,12,2,466,233,20000,0,0,0,0
680518,Jeollabuk-do,5,Gunsan,Forties+,51,11,2436,221,105000,0,0,0,0
680520,Seoul,1,Seoul,Teens,14,7,3383,483,146000,0,0,0,0
680521,Gwangju,13,Gwangju,Thirties,33,1,602,602,26000,0,0,0,0
680522,Gangwon-do,9,Donghae,Twenties,27,20,9101,455,393000,0,1,1,1
680524,Gyeonggi-do,2,구리,Teens,19,6,1721,287,74500,0,0,0,0
680525,Gwangju,13,Gwangju,Thirties,31,1,606,606,26000,0,0,0,0
680527,Seoul,1,Seoul,Thirties,32,2,114,57,5000,0,0,0,0
680529,Chungcheongbuk-do,4,Cheongju,Twenties,27,5,1818,364,60000,0,0,0,0
680530,Chungcheongnam-do,3,Cheonan,Teens,17,1,51,51,8000,0,0,0,0
680534,Gyeongsangbuk-do,7,Andong,Teens,17,1,118,118,8000,0,0,0,0
680535,Gyeonggi-do,2,Suwon,Thirties,30,1,346,346,8000,0,0,0,0
680536,Seoul,1,Seoul,Forties+,44,1,233,233,108200,0,0,0,0
680537,Seoul,1,Seoul,Teens,11,3,537,179,23000,0,0,0,0
680538,Seoul,1,Seoul,Twenties,20,2,672,336,29000,0,0,0,0
680539,Seoul,1,Seoul,Forties+,44,2,410,205,111700,0,0,0,0
680540,Daejeon,14,Daejeon,Forties+,56,1,184,184,8000,0,0,0,0
680541,Incheon,12,Incheon,Teens,18,1,56,56,2500,0,0,0,0
680543,Seoul,1,Seoul,Teens,15,6,999,167,43000,0,1,1,1
680544,Seoul,1,Seoul,Twenties,22,4,547,137,20000,0,0,0,0
680546,Seoul,1,Seoul,Twenties,26,1,116,116,5000,0,0,0,0
680547,Gyeongsangnam-do,8,사천,Forties+,46,1,59,59,2500,0,0,0,0
680548,Gyeongsangnam-do,8,사천,Twenties,28,1,113,113,5000,0,0,0,0
